"声優","出演数","メイン","メイン率"
"安國愛菜","6","1","0.16666666666666666"
"安原麗子","1","1","1.0"
"山北早紀","5","1","0.2"
"山口眞弓","5","1","0.2"
"山口理恵","8","1","0.125"
"山下百合恵","6","1","0.16666666666666666"
"山根希美","3","1","0.3333333333333333"
"山本彩乃","6","1","0.16666666666666666"
"山本麻里安","4","1","0.25"
"結名美月","2","1","0.5"
"横山智佐","7","1","0.14285714285714285"
"吉岡麻耶","7","1","0.14285714285714285"
"芳野由奈","23","1","0.043478260869565216"
"力丸乃りこ","3","1","0.3333333333333333"
"劉セイラ","6","1","0.16666666666666666"
"渡部恵子","2","1","0.5"
"藍川千尋","3","0","0.0"
"あいざわゆりか","10","0","0.0"
"相田さやか","2","0","0.0"
"相橋愛子","2","0","0.0"
"青木和代","4","0","0.0"
"あおきさやか","4","0","0.0"
"青木志貴","1","0","0.0"
"青木紀子","5","0","0.0"
"明石香織","1","0","0.0"
"赤土眞弓","1","0","0.0"
"紅波柚香","1","0","0.0"
"阿川りょう","6","0","0.0"
"あきやまかおる","6","0","0.0"
"阿久津加菜","10","0","0.0"
"上野アサ","6","0","0.0"
"浅井晴美","4","0","0.0"
"浅井淑子 (声優)","1","0","0.0"
"浅倉弦希","2","0","0.0"
"アサコ","3","0","0.0"
"朝田実依","1","0","0.0"
"浅野まゆみ","11","0","0.0"
"朝日奈丸佳","5","0","0.0"
"麻見順子","4","0","0.0"
"亜城めぐ","5","0","0.0"
"安達忍","2","0","0.0"
"足立友","6","0","0.0"
"安達まり","1","0","0.0"
"新千恵子","3","0","0.0"
"阿部里果","3","0","0.0"
"阿部玲子","1","0","0.0"
"天田有希子","2","0","0.0"
"天野由梨","12","0","0.0"
"綾瀬有","16","0","0.0"
"荒木香衣","2","0","0.0"
"有賀由衣","2","0","0.0"
"有馬瑞香","4","0","0.0"
"有賀由樹子","4","0","0.0"
"安西英美","2","0","0.0"
"飯島美春","1","0","0.0"
"飯田奈保美","1","0","0.0"
"五十嵐由佳","1","0","0.0"
"五十嵐麗","3","0","0.0"
"壹岐紹未","6","0","0.0"
"伊倉一恵","6","0","0.0"
"池崎リョウ","1","0","0.0"
"池田果奈子","3","0","0.0"
"池田千草","1","0","0.0"
"池田昌子","3","0","0.0"
"伊沢磨紀","6","0","0.0"
"石井ゆかり (声優)","8","0","0.0"
"石井ゆき","2","0","0.0"
"石川綾乃","6","0","0.0"
"石川悦子","1","0","0.0"
"石川桃子","4","0","0.0"
"石毛佐和","2","0","0.0"
"石嶋久仁子","3","0","0.0"
"石田嘉代","3","0","0.0"
"石橋美佳","4","0","0.0"
"石原舞","2","0","0.0"
"石松千恵美","5","0","0.0"
"石村知子","1","0","0.0"
"磯辺万沙子","5","0","0.0"
"一城みゆ希","8","0","0.0"
"一田梨江","1","0","0.0"
"一木千洋","20","0","0.0"
"一色まゆ","3","0","0.0"
"伊東久美子","1","0","0.0"
"伊藤葉純","3","0","0.0"
"伊藤はるか","4","0","0.0"
"伊藤美紀 (声優)","33","0","0.0"
"伊藤葉子","3","0","0.0"
"井上優佳","1","0","0.0"
"今井麻夏","7","0","0.0"
"今瀬未知","5","0","0.0"
"井本ケイ","2","0","0.0"
"岩男潤子","9","0","0.0"
"岩崎愛 (声優)","5","0","0.0"
"岩村愛子","5","0","0.0"
"初原千絵","7","0","0.0"
"上田茜","1","0","0.0"
"うえだ星子","5","0","0.0"
"上田のりこ","10","0","0.0"
"上田晴美","7","0","0.0"
"植竹香菜","5","0","0.0"
"上村典子","7","0","0.0"
"うさみともこ","4","0","0.0"
"牛田裕子","17","0","0.0"
"内海慶子","3","0","0.0"
"宇乃音亜季","2","0","0.0"
"梅田貴公美","7","0","0.0"
"浦和めぐみ","6","0","0.0"
"雨蘭咲木子","5","0","0.0"
"宇和川恵美","1","0","0.0"
"江場梨絵子","1","0","0.0"
"えもりえりこ","2","0","0.0"
"江森浩子","10","0","0.0"
"江里夏","3","0","0.0"
"遠藤さやか","1","0","0.0"
"遠藤智佳","1","0","0.0"
"遠藤みやこ","2","0","0.0"
"大井麻利衣","7","0","0.0"
"大久保藍子","3","0","0.0"
"大久保英恵","2","0","0.0"
"大河内雅子","1","0","0.0"
"大下菜摘","2","0","0.0"
"太田五葵","4","0","0.0"
"大津愛理","12","0","0.0"
"大塚琴美","4","0","0.0"
"大塚みずえ","4","0","0.0"
"鳳芳野","5","0","0.0"
"大室佳奈","8","0","0.0"
"小笠原亜里沙","3","0","0.0"
"岡田栄美","23","0","0.0"
"岡田幸子","6","0","0.0"
"岡田恵","13","0","0.0"
"岡本ナミ","4","0","0.0"
"岡本嘉子","2","0","0.0"
"小倉結衣","1","0","0.0"
"尾小平志津香","1","0","0.0"
"尾崎恵","3","0","0.0"
"押山沙織","3","0","0.0"
"尾高もえみ","10","0","0.0"
"落合るみ","1","0","0.0"
"小幡あけみ","1","0","0.0"
"小幡記子","7","0","0.0"
"小幡真裕","2","0","0.0"
"小原乃梨子","1","0","0.0"
"折戸マリ","3","0","0.0"
"鷄冠井美智子","22","0","0.0"
"柿沼紫乃","5","0","0.0"
"角田紗里","1","0","0.0"
"陰山真寿美","7","0","0.0"
"笠原あきら","3","0","0.0"
"笠原留美","3","0","0.0"
"梶田夕貴","1","0","0.0"
"柏木美優","2","0","0.0"
"春日萌衣","1","0","0.0"
"片貝薫","12","0","0.0"
"片山加奈","2","0","0.0"
"勝生真沙子","12","0","0.0"
"勝田晶子","1","0","0.0"
"葛城七穂","1","0","0.0"
"加藤沙織","4","0","0.0"
"加藤奈々絵","4","0","0.0"
"加藤有生子","3","0","0.0"
"加藤優里","3","0","0.0"
"加藤祐梨","3","0","0.0"
"花藤蓮","14","0","0.0"
"金子未佳","3","0","0.0"
"兼田奈緒子","1","0","0.0"
"鹿野優以","14","0","0.0"
"加納千秋","3","0","0.0"
"郁原ゆう","4","0","0.0"
"鎌田梢","4","0","0.0"
"上川ゆう","1","0","0.0"
"亀井芳子","9","0","0.0"
"亀岡真美","1","0","0.0"
"亀中理恵子","3","0","0.0"
"嘉山未紗","10","0","0.0"
"華山梨彩","5","0","0.0"
"唐沢潤","2","0","0.0"
"河合紗希子","6","0","0.0"
"川上莉央","2","0","0.0"
"川崎恵理子","1","0","0.0"
"川崎芽衣子","13","0","0.0"
"川島美菜子","1","0","0.0"
"川島悠美","9","0","0.0"
"川瀬晶子 (声優)","16","0","0.0"
"川田妙子","5","0","0.0"
"川名真知子","2","0","0.0"
"川浪葉子","1","0","0.0"
"河野茉莉","3","0","0.0"
"川端麻衣","1","0","0.0"
"川村万梨阿","9","0","0.0"
"河村梨恵","4","0","0.0"
"神崎ちろ","1","0","0.0"
"神田みか","20","0","0.0"
"木内レイコ","1","0","0.0"
"菊地美香","6","0","0.0"
"菊池由起子","1","0","0.0"
"岸本百恵","13","0","0.0"
"喜田あゆ美","4","0","0.0"
"北方奈月","3","0","0.0"
"北西純子","3","0","0.0"
"北原知奈","5","0","0.0"
"北原美和","1","0","0.0"
"きっかわ佳代","1","0","0.0"
"木藤聡子","1","0","0.0"
"木野日菜","3","0","0.0"
"木下紗華","3","0","0.0"
"来宮良子","1","0","0.0"
"金香里","21","0","0.0"
"木村はるか","10","0","0.0"
"木村まどか","1","0","0.0"
"樹元オリエ","7","0","0.0"
"京田尚子","12","0","0.0"
"喜代原まり","5","0","0.0"
"桐谷蝶々","3","0","0.0"
"桐原明良","1","0","0.0"
"桐村まり","1","0","0.0"
"日下ちひろ","1","0","0.0"
"くじら (声優)","28","0","0.0"
"楠ひなた","3","0","0.0"
"楠浩子","10","0","0.0"
"楠見藍子","5","0","0.0"
"久保田民絵","9","0","0.0"
"熊谷ニーナ","3","0","0.0"
"倉口桃","3","0","0.0"
"黒瀬ゆうこ","4","0","0.0"
"黒田友佳","1","0","0.0"
"慶長佑香","55","0","0.0"
"小池亜希子","1","0","0.0"
"合田絵利","15","0","0.0"
"幸田夏穂","2","0","0.0"
"幸田直子","1","0","0.0"
"國府田マリ子","9","0","0.0"
"幸田夢波","18","0","0.0"
"こうち澪","3","0","0.0"
"倖月美和","1","0","0.0"
"高野菜々","1","0","0.0"
"光明寺敬子","5","0","0.0"
"こおろぎさとみ","9","0","0.0"
"小暮英麻","1","0","0.0"
"越川詩織","4","0","0.0"
"小島幸子","21","0","0.0"
"小島めぐみ","1","0","0.0"
"古城望","3","0","0.0"
"小菅真美","6","0","0.0"
"児玉明日美","6","0","0.0"
"小寺麻未","6","0","0.0"
"後藤友香里","12","0","0.0"
"小橋里美","3","0","0.0"
"小橋知子","3","0","0.0"
"小林愛","4","0","0.0"
"小林けい","2","0","0.0"
"小林希唯","2","0","0.0"
"小林さやか","7","0","0.0"
"小林真麻","9","0","0.0"
"小林眞紀","2","0","0.0"
"小林未沙","6","0","0.0"
"小林美奈","1","0","0.0"
"小林元子","1","0","0.0"
"小日向茜","6","0","0.0"
"小日向みわ","4","0","0.0"
"小松真奈","3","0","0.0"
"小松美智子","1","0","0.0"
"小松由佳 (声優)","14","0","0.0"
"小宮和枝","2","0","0.0"
"小見山佳巳","4","0","0.0"
"こやまきみこ","2","0","0.0"
"小山さくら","5","0","0.0"
"小山真実","2","0","0.0"
"小山茉美","3","0","0.0"
"近藤佳奈子","5","0","0.0"
"彩木香里","1","0","0.0"
"斎藤恵理","5","0","0.0"
"斎藤桃子","8","0","0.0"
"斉藤祐子","1","0","0.0"
"斉藤梨絵","1","0","0.0"
"坂井恭子","1","0","0.0"
"坂井寿美江","1","0","0.0"
"酒井玲","1","0","0.0"
"榊原奈緒子","4","0","0.0"
"榊原ゆい","4","0","0.0"
"榊原良子","10","0","0.0"
"阪田佳代","1","0","0.0"
"坂戸こまつな","3","0","0.0"
"紗上唄菜","9","0","0.0"
"咲乃藍里","2","0","0.0"
"佐久間紅美","3","0","0.0"
"佐久間レイ","9","0","0.0"
"櫻井智","7","0","0.0"
"桜川朝恵","2","0","0.0"
"桜木アミサ","4","0","0.0"
"櫻田実果子","5","0","0.0"
"佐古真弓","2","0","0.0"
"佐々梨花","2","0","0.0"
"笹井千恵子","3","0","0.0"
"佐々木愛 (声優)","3","0","0.0"
"佐々木静香","1","0","0.0"
"佐々木智代","9","0","0.0"
"佐々木日菜子","11","0","0.0"
"佐々木優子","1","0","0.0"
"笹島かほる","6","0","0.0"
"笹本菜津枝","14","0","0.0"
"笹本優子","3","0","0.0"
"笹森亜希","2","0","0.0"
"貴家堂子","1","0","0.0"
"定岡小百合","14","0","0.0"
"里郁美","2","0","0.0"
"さとうあい","10","0","0.0"
"佐藤朱","3","0","0.0"
"佐藤有世","5","0","0.0"
"佐藤泉美","1","0","0.0"
"佐藤しのぶ (声優)","1","0","0.0"
"佐藤なる美","5","0","0.0"
"佐藤はな","10","0","0.0"
"佐藤晴香","1","0","0.0"
"佐藤恵 (声優)","9","0","0.0"
"佐藤ゆうこ (声優)","5","0","0.0"
"里見はるか","12","0","0.0"
"眞田朱音","3","0","0.0"
"佐原宇奈","2","0","0.0"
"沢井美優","4","0","0.0"
"沢田泉","2","0","0.0"
"沢田敏子","7","0","0.0"
"椎名へきる","6","0","0.0"
"JENYA","5","0","0.0"
"塩谷綾子","5","0","0.0"
"塩山由佳","1","0","0.0"
"鹿野潤","2","0","0.0"
"重松朋","1","0","0.0"
"宍戸留美","5","0","0.0"
"SHIZUKU","1","0","0.0"
"志田有彩","4","0","0.0"
"設楽麻美","12","0","0.0"
"篠原恵美","14","0","0.0"
"志乃宮風子","1","0","0.0"
"芝崎典子","7","0","0.0"
"芝原チヤコ","2","0","0.0"
"嶋方淳子","2","0","0.0"
"嶋村カオル","1","0","0.0"
"清水彩香","10","0","0.0"
"清水茉菜","8","0","0.0"
"清水みか","1","0","0.0"
"志村まり子","4","0","0.0"
"志村由美","6","0","0.0"
"〆野潤子","5","0","0.0"
"しもがまちあき","13","0","0.0"
"下田レイ","12","0","0.0"
"下山田綾華","13","0","0.0"
"城雅子","4","0","0.0"
"庄司宇芽香","15","0","0.0"
"荘司美代子","2","0","0.0"
"庄子裕衣","11","0","0.0"
"白石冬美","2","0","0.0"
"白石真梨","7","0","0.0"
"白川澄子","1","0","0.0"
"白川万紗子","2","0","0.0"
"白川愛実","10","0","0.0"
"白鳥由里","1","0","0.0"
"新出ななみ","3","0","0.0"
"菅谷弥生","16","0","0.0"
"杉浦慶子","3","0","0.0"
"杉浦奈保子","19","0","0.0"
"杉原美和","4","0","0.0"
"杉本ゆう","13","0","0.0"
"須沢朝美","1","0","0.0"
"鈴木晶子","8","0","0.0"
"すずき紀子","5","0","0.0"
"鈴木真仁","13","0","0.0"
"鈴木みこ","1","0","0.0"
"鈴木れい子","13","0","0.0"
"須藤沙織","15","0","0.0"
"須藤祐実","2","0","0.0"
"住友七絵","1","0","0.0"
"関根明子 (声優)","1","0","0.0"
"関根明良","6","0","0.0"
"世戸さおり","8","0","0.0"
"瀬戸奈保子","1","0","0.0"
"瀬那歩美","2","0","0.0"
"芹亜希子","6","0","0.0"
"宗川めぐみ","2","0","0.0"
"沢海陽子","18","0","0.0"
"園田恵子","1","0","0.0"
"太地琴恵","2","0","0.0"
"平良亜弓","2","0","0.0"
"田内夏子","1","0","0.0"
"田浦環","2","0","0.0"
"高井舞香","2","0","0.0"
"互野ちひろ","1","0","0.0"
"高岡香","4","0","0.0"
"高木早苗","2","0","0.0"
"高木友梨香","2","0","0.0"
"高口幸子","1","0","0.0"
"高倉有加","6","0","0.0"
"たかしたみか","12","0","0.0"
"高島雅羅","4","0","0.0"
"高瀬朝季","4","0","0.0"
"高田千裕","7","0","0.0"
"高乃麗","8","0","0.0"
"高橋あみか","1","0","0.0"
"高橋花林","5","0","0.0"
"高橋ひろ子","1","0","0.0"
"高橋美紀","1","0","0.0"
"高橋美月","2","0","0.0"
"高橋里枝","6","0","0.0"
"高橋理恵子","5","0","0.0"
"高平成美","1","0","0.0"
"高森奈緒","3","0","0.0"
"鷹森淑乃","6","0","0.0"
"高山ゆうこ","12","0","0.0"
"滝万沙子","1","0","0.0"
"多岐川まり子","1","0","0.0"
"滝沢久美子","3","0","0.0"
"滝沢ロコ","4","0","0.0"
"瀧本富士子","13","0","0.0"
"田口香織","3","0","0.0"
"武石あゆ実","1","0","0.0"
"竹内絢子","8","0","0.0"
"竹内恵美子","16","0","0.0"
"竹内仁美","1","0","0.0"
"竹口安芸子","2","0","0.0"
"武田華","5","0","0.0"
"竹谷祥","1","0","0.0"
"竹村叔子","1","0","0.0"
"田代有紀","1","0","0.0"
"多田このみ","6","0","0.0"
"立花芽恵夢","2","0","0.0"
"橘U子","13","0","0.0"
"達依久子","3","0","0.0"
"田中晶子 (声優)","1","0","0.0"
"田中杏沙","3","0","0.0"
"田中メイ","4","0","0.0"
"棚田恵美子","1","0","0.0"
"谷育子","15","0","0.0"
"谷井あすか","2","0","0.0"
"谷口夢奈","6","0","0.0"
"田野めぐみ","4","0","0.0"
"玉川砂記子","8","0","0.0"
"珠木のぞみ","2","0","0.0"
"玉木佑和","24","0","0.0"
"田村聖子","3","0","0.0"
"田村美奈江","1","0","0.0"
"タルタエリ","1","0","0.0"
"知桐京子","9","0","0.0"
"千々松幸子","3","0","0.0"
"津川祝子","4","0","0.0"
"月野原みわ","4","0","0.0"
"月本皇子","2","0","0.0"
"津田沼真利","4","0","0.0"
"土屋真由美","2","0","0.0"
"椿理沙","1","0","0.0"
"積田かよ子","7","0","0.0"
"津村まこと","8","0","0.0"
"鶴野恭子","1","0","0.0"
"鉄炮塚葉子","3","0","0.0"
"寺内よりえ","5","0","0.0"
"寺島愛","1","0","0.0"
"寺瀬今日子","2","0","0.0"
"天神林ともみ","6","0","0.0"
"田頭里奈","27","0","0.0"
"土井真理","5","0","0.0"
"東條加那子","14","0","0.0"
"藤堂真衣","16","0","0.0"
"時田光","1","0","0.0"
"徳島未彩","4","0","0.0"
"戸田亜紀子","1","0","0.0"
"百々麻子","6","0","0.0"
"都丸ちよ","8","0","0.0"
"冨岡美沙子","18","0","0.0"
"富沢美智恵","4","0","0.0"
"冨永みーな","4","0","0.0"
"巴奎依","1","0","0.0"
"豊島まさみ","1","0","0.0"
"豊嶋真千子","6","0","0.0"
"鳥部万里子","5","0","0.0"
"内藤有海","16","0","0.0"
"NAO (1985年生の歌手)","1","0","0.0"
"直木萌美","1","0","0.0"
"名賀亜美","3","0","0.0"
"中友子","8","0","0.0"
"中恵光城","9","0","0.0"
"長尾明希","11","0","0.0"
"仲尾あづさ","1","0","0.0"
"中川玲","5","0","0.0"
"中川里江","2","0","0.0"
"長久友紀","10","0","0.0"
"中里望","4","0","0.0"
"永澤菜教","4","0","0.0"
"長沢直美","4","0","0.0"
"長沢美樹","10","0","0.0"
"中嶋アキ","18","0","0.0"
"中嶋佳葉","3","0","0.0"
"中嶋ヒロ","36","0","0.0"
"長島光那","3","0","0.0"
"中田沙奈枝","4","0","0.0"
"長田美雪","5","0","0.0"
"中田愛乃","1","0","0.0"
"永田依子","8","0","0.0"
"永田亮子","2","0","0.0"
"中司ゆう花","7","0","0.0"
"中西みなみ","1","0","0.0"
"中西裕美子","2","0","0.0"
"中根久美子","30","0","0.0"
"永野愛","4","0","0.0"
"長浜満里子","1","0","0.0"
"長弘翔子","3","0","0.0"
"仲村かおり","5","0","0.0"
"中村知子","4","0","0.0"
"中山さら","1","0","0.0"
"中山真奈美","1","0","0.0"
"永吉ユカ","3","0","0.0"
"永吉由佳","3","0","0.0"
"渚兎奈","4","0","0.0"
"那須めぐみ","6","0","0.0"
"夏樹リオ","4","0","0.0"
"夏日凜子","3","0","0.0"
"七沢心","1","0","0.0"
"七瀬亜深","9","0","0.0"
"奈波果林","11","0","0.0"
"鍋井まき子","7","0","0.0"
"波岡晶子","1","0","0.0"
"並木のり子","2","0","0.0"
"ならはしみき","2","0","0.0"
"成田紗矢香","4","0","0.0"
"成瀬未亜","1","0","0.0"
"鳴海エリカ","3","0","0.0"
"新名彩乃","3","0","0.0"
"仁後真耶子","1","0","0.0"
"西宏子","5","0","0.0"
"西墻由香","6","0","0.0"
"西川宏美","1","0","0.0"
"西口有香","1","0","0.0"
"西野陽子","6","0","0.0"
"西村麻弥","3","0","0.0"
"新田早規","14","0","0.0"
"新田万紀子","2","0","0.0"
"根本圭子","11","0","0.0"
"野一祐子","3","0","0.0"
"野崎紘夢","1","0","0.0"
"野沢由香里","4","0","0.0"
"野瀬碧里","1","0","0.0"
"野田順子","12","0","0.0"
"野村須磨子","4","0","0.0"
"野村道子","1","0","0.0"
"羽飼まり","4","0","0.0"
"萩森じゅん子","1","0","0.0"
"土師亜文","7","0","0.0"
"橋本まい","8","0","0.0"
"橋本結","5","0","0.0"
"蓮未エリナ","10","0","0.0"
"長谷美希","12","0","0.0"
"長谷川歩美","5","0","0.0"
"畑中万里江","11","0","0.0"
"波田野由衣","6","0","0.0"
"葉月絵理乃","2","0","0.0"
"羽月理恵","5","0","0.0"
"羽鳥靖子","5","0","0.0"
"羽吹梨里","1","0","0.0"
"早川真由","1","0","0.0"
"林摩理子","2","0","0.0"
"はやみけい","3","0","0.0"
"早水リサ","21","0","0.0"
"原嶋あかり","23","0","0.0"
"原島梢","9","0","0.0"
"春野ななみ","4","0","0.0"
"春宮茉由","1","0","0.0"
"潘恵子","4","0","0.0"
"板東愛","1","0","0.0"
"半場友恵","6","0","0.0"
"柊美冬","1","0","0.0"
"東さおり","3","0","0.0"
"氷上恭子","13","0","0.0"
"疋田由香里","3","0","0.0"
"引田有美","4","0","0.0"
"疋田涼子","4","0","0.0"
"樋口あかり","3","0","0.0"
"久嶋志帆","1","0","0.0"
"一杉佳澄","3","0","0.0"
"日野まり","30","0","0.0"
"日野由利加","2","0","0.0"
"日比愛子","11","0","0.0"
"氷青","2","0","0.0"
"兵藤まこ","3","0","0.0"
"平井理子","1","0","0.0"
"平尾明香","5","0","0.0"
"平田絵里子","6","0","0.0"
"平田宏美","1","0","0.0"
"平田真菜","29","0","0.0"
"平田由季","1","0","0.0"
"平辻朝子","1","0","0.0"
"平野文","18","0","0.0"
"平山縁","1","0","0.0"
"廣田詩夢","1","0","0.0"
"弘中くみ子","1","0","0.0"
"深町彩里","2","0","0.0"
"深見梨加","7","0","0.0"
"深水由美","2","0","0.0"
"福井美樹","10","0","0.0"
"藤貴子","1","0","0.0"
"藤井アユ美","2","0","0.0"
"藤井佳代子","1","0","0.0"
"藤井麻理子","1","0","0.0"
"藤井美波","5","0","0.0"
"藤生聖子","1","0","0.0"
"藤田彩","4","0","0.0"
"藤田昌代","2","0","0.0"
"藤田麻美","14","0","0.0"
"藤田由美子","2","0","0.0"
"ふしだ里穂","7","0","0.0"
"ふじたれいこ","1","0","0.0"
"藤東知夏","4","0","0.0"
"藤巻恵理子","1","0","0.0"
"藤村鼓乃美","9","0","0.0"
"藤村知可","9","0","0.0"
"藤本葵","2","0","0.0"
"藤本喜久子","1","0","0.0"
"藤原由林","2","0","0.0"
"渕崎ゆり子","4","0","0.0"
"文月くん","1","0","0.0"
"古谷静佳","6","0","0.0"
"別井友美","6","0","0.0"
"北條紗彩","10","0","0.0"
"星野早","5","0","0.0"
"星野千寿子","1","0","0.0"
"細川量代","1","0","0.0"
"細野雅世","3","0","0.0"
"堀田あすか","1","0","0.0"
"洞内愛","2","0","0.0"
"堀井千砂","7","0","0.0"
"堀川千華","3","0","0.0"
"堀口あすか","6","0","0.0"
"堀越知恵","5","0","0.0"
"堀越真己","11","0","0.0"
"堀中優希","3","0","0.0"
"本泉莉奈","8","0","0.0"
"本田貴子","21","0","0.0"
"本多知恵子","2","0","0.0"
"本多陽子","3","0","0.0"
"本間ゆかり","3","0","0.0"
"前田綾香","16","0","0.0"
"前田あやの","3","0","0.0"
"前田敏子","3","0","0.0"
"前原未晴","4","0","0.0"
"真壁かずみ","3","0","0.0"
"槙口みき","3","0","0.0"
"槇原千夏","12","0","0.0"
"真坂美帆","6","0","0.0"
"真柴摩利","1","0","0.0"
"升望","5","0","0.0"
"増田ゆき","3","0","0.0"
"又吉愛","9","0","0.0"
"松井桃子","2","0","0.0"
"松浦チエ","4","0","0.0"
"松尾佳子","2","0","0.0"
"松岡洋子 (声優)","4","0","0.0"
"松金よね子","1","0","0.0"
"松川奈央","1","0","0.0"
"松久保いほ","2","0","0.0"
"松島みのり","2","0","0.0"
"まつだ志緒理","20","0","0.0"
"松田利冴","10","0","0.0"
"松谷彼哉","2","0","0.0"
"松本彩乃","3","0","0.0"
"松本夕紀","8","0","0.0"
"的場加恵","8","0","0.0"
"真中桂子","1","0","0.0"
"間宮くるみ","11","0","0.0"
"真山亜子","16","0","0.0"
"丸塚香奈","10","0","0.0"
"丸山ゆう","3","0","0.0"
"丸山優子","1","0","0.0"
"丸山有香","19","0","0.0"
"三浦綾乃","2","0","0.0"
"三浦雅子","4","0","0.0"
"三上遥香","8","0","0.0"
"三木美","7","0","0.0"
"御沓優子","4","0","0.0"
"みさお","2","0","0.0"
"御崎朱美","1","0","0.0"
"三咲麻里","13","0","0.0"
"水落幸子","2","0","0.0"
"水口まつり","3","0","0.0"
"水田わさび","5","0","0.0"
"水原リン","16","0","0.0"
"水間友美","1","0","0.0"
"溝脇しほみ","1","0","0.0"
"三田ゆう子","4","0","0.0"
"皆瀬まりか","11","0","0.0"
"水杜明寿香","6","0","0.0"
"峰あつ子","2","0","0.0"
"峯香織","1","0","0.0"
"峰かずこ","1","0","0.0"
"美馬利恵子","4","0","0.0"
"みやかわ香月","1","0","0.0"
"宮川美保","12","0","0.0"
"三宅華也","1","0","0.0"
"宮崎珠子","1","0","0.0"
"宮沢きよこ","23","0","0.0"
"宮島依里","3","0","0.0"
"宮武みか","20","0","0.0"
"宮寺智子","1","0","0.0"
"宮原永海","2","0","0.0"
"深雪さなえ","1","0","0.0"
"三好りえ","1","0","0.0"
"むたあきこ","3","0","0.0"
"棟方真梨子","4","0","0.0"
"村井かずさ","3","0","0.0"
"村井理沙子","5","0","0.0"
"村上はるみ","2","0","0.0"
"村上まどか","2","0","0.0"
"村田知沙","3","0","0.0"
"室井深雪","1","0","0.0"
"持月玲依","17","0","0.0"
"本井えみ","9","0","0.0"
"桃瀬あやみ","1","0","0.0"
"桃森すもも","3","0","0.0"
"森綾香","4","0","0.0"
"森うたう","1","0","0.0"
"森千晃","21","0","0.0"
"森夏姫","2","0","0.0"
"もりなつこ","3","0","0.0"
"森なな子","9","0","0.0"
"森ひろ子","1","0","0.0"
"森史絵","6","0","0.0"
"森優子 (声優)","13","0","0.0"
"森嵜美穂","5","0","0.0"
"森沢芙美","6","0","0.0"
"森下由樹子","29","0","0.0"
"森田樹優","4","0","0.0"
"森中葵","2","0","0.0"
"森谷里美","20","0","0.0"
"茂呂田かおる","9","0","0.0"
"門田幸子 (声優)","1","0","0.0"
"八百屋杏","13","0","0.0"
"安田奈緒子","2","0","0.0"
"八十川真由野","1","0","0.0"
"柳井久代","1","0","0.0"
"柳沢真由美","1","0","0.0"
"柳沢三千代","4","0","0.0"
"矢野亜沙美","37","0","0.0"
"山像かおり","2","0","0.0"
"山川琴美","10","0","0.0"
"山口茜 (声優)","1","0","0.0"
"山口協佳","6","0","0.0"
"山口享佑子","4","0","0.0"
"山口奈々","1","0","0.0"
"山口繭","2","0","0.0"
"山口裕美子","1","0","0.0"
"山崎バニラ","4","0","0.0"
"山崎ゆう子","3","0","0.0"
"山下亜矢香","2","0","0.0"
"山下真琴","1","0","0.0"
"山田きのこ","1","0","0.0"
"山田ふしぎ","4","0","0.0"
"山田みほ","2","0","0.0"
"山中まどか","6","0","0.0"
"山本亜衣 (声優)","9","0","0.0"
"山本綾","3","0","0.0"
"山本絵美 (声優)","4","0","0.0"
"山本圭子","1","0","0.0"
"山本百合子","2","0","0.0"
"結下みちる","1","0","0.0"
"優希 (声優)","32","0","0.0"
"ゆきじ","8","0","0.0"
"行成とあ","8","0","0.0"
"柚原有里","1","0","0.0"
"弓場沙織","1","0","0.0"
"湯屋敦子","5","0","0.0"
"横尾まり","8","0","0.0"
"吉井彩実","4","0","0.0"
"吉岡さくら","5","0","0.0"
"吉岡沙知","2","0","0.0"
"吉川未来","4","0","0.0"
"吉沢希梨","2","0","0.0"
"吉住梢","1","0","0.0"
"吉田麻実","10","0","0.0"
"吉田小南美","2","0","0.0"
"吉田小百合","10","0","0.0"
"吉田美保","1","0","0.0"
"吉成由貴","1","0","0.0"
"芳村れいな","2","0","0.0"
"米丸歩","2","0","0.0"
"米本千珠","1","0","0.0"
"よのひかり","5","0","0.0"
"若菜よう子","2","0","0.0"
"若林彩子","1","0","0.0"
"和久田み晴","1","0","0.0"
"和田京子","3","0","0.0"
"渡辺菜生子","2","0","0.0"
"渡辺はるか","4","0","0.0"
"渡辺美佐 (声優)","4","0","0.0"
"渡辺優奈","1","0","0.0"
"渡邉佳美","2","0","0.0"
"渡辺広子","1","0","0.0"
